id,keywords,pub_date,web_url,document_type,news_desk,section_name,subsection_name,type_of_material
nyt://article/2bf447e5-6391-5f0c-80cf-ef203c37b26a,"[('persons', 'Alexander, Meena'), ('subject', 'Poetry and Poets'), ('subject', 'Books and Literature'), ('organizations', 'City University of New York'), ('glocations', 'India'), ('subject', 'Deaths (Obituaries)')]",2018-11-26T23:53:31+0000,https://www.nytimes.com/2018/11/26/obituaries/meena-alexander-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/5bc97f30-9f96-56df-a972-5334fbb503ad,"[('persons', 'Naulls, Willie'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Basketball'), ('subject', 'Basketball (College)'), ('organizations', 'Boston Celtics'), ('organizations', 'New York Knicks'), ('organizations', 'University of California, Los Angeles')]",2018-11-26T01:47:43+0000,https://www.nytimes.com/2018/11/25/obituaries/willie-naulls-dies.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/b9ccf1cc-b009-55da-bb8b-fbfe96134409,"[('persons', 'Jay, Ricky'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Magic and Magicians')]",2018-11-25T05:55:09+0000,https://www.nytimes.com/2018/11/25/obituaries/ricky-jay-dead.html,article,Culture,Obituaries,,Obituary (Obit)
nyt://article/243c8611-aeab-55dc-b377-c13906082f12,"[('persons', 'Bumpers, Betty (1925-2018)'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Arkansas'), ('persons', 'Bumpers, Dale'), ('subject', 'Vaccination and Immunization'), ('organizations', 'Senate'), ('subject', 'United States Politics and Government'), ('subject', 'Children and Childhood')]",2018-11-25T00:37:11+0000,https://www.nytimes.com/2018/11/24/obituaries/betty-bumpers-dead-vaccinations.html,article,National,Obituaries,,Obituary (Obit)
nyt://article/dbad71d1-a82e-540f-bb59-8745d42944df,"[('persons', 'Roeg, Nicolas'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('creative_works', 'The Man Who Fell to Earth (Movie)')]",2018-11-24T20:21:45+0000,https://www.nytimes.com/2018/11/24/obituaries/nicolas-roeg-dead.html,article,Culture,Obituaries,,Obituary (Obit)
nyt://article/051180f7-36ff-55e8-a729-c078460e5571,"[('persons', 'McNair, Bob'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Football'), ('organizations', 'Houston Texans'), ('glocations', 'Houston (Tex)'), ('organizations', 'National Football League'), ('subject', 'Philanthropy')]",2018-11-24T03:55:13+0000,https://www.nytimes.com/2018/11/23/obituaries/bob-mcnair-dead.html,article,Sports,Obituaries,,Obituary (Obit)
nyt://article/e69c7046-ad2c-5f98-b734-1114aa6c6fb0,"[('persons', 'Hooker, Olivia (1915-2018)'), ('subject', 'Blacks'), ('subject', 'Black People'), ('organizations', 'United States Coast Guard'), ('glocations', 'Tulsa (Okla)'), ('subject', 'Deaths (Obituaries)')]",2018-11-23T15:46:35+0000,https://www.nytimes.com/2018/11/23/obituaries/olivia-hooker-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/7b99a9f9-ed72-56f5-93d9-79888bf391a9,"[('persons', 'Glassman, Bernard (1939-2018)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Buddhism'), ('organizations', 'Greyston Bakery'), ('organizations', 'Greyston Foundation'), ('subject', 'Books and Literature'), ('persons', 'Bridges, Jeff'), ('creative_works', 'The Dude and the Zen Master (Book)')]",2018-11-23T23:23:10+0000,https://www.nytimes.com/2018/11/23/obituaries/bernard-glassman-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/37c1abc4-c140-502a-91a5-9138189977ae,"[('persons', 'Kelley, Paul X'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'United States Marine Corps'), ('subject', 'United States Defense and Military Forces'), ('glocations', 'Beirut (Lebanon)')]",2019-12-31T21:47:38+0000,https://www.nytimes.com/2019/12/31/us/gen-paul-x-kelley-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/3daebf2f-1a18-5c13-8eb4-3aecd83bbcd2,"[('persons', 'Stevens, May'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Art'), ('subject', ""Women's Rights""), ('subject', 'Civil Rights Movement (1954-68)'), ('creative_works', 'Artists Respond: American Art and the Vietnam War, 1965-1975 (Exhibit)')]",2019-12-26T16:49:12+0000,https://www.nytimes.com/2019/12/26/arts/may-stevens-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/507e2928-c1f8-579c-91f4-ab0e16b7e627,"[('persons', 'Peirce, Neal R (1932-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Newspapers'), ('subject', 'Urban Areas'), ('subject', 'Local Government')]",2019-12-28T00:27:56+0000,https://www.nytimes.com/2019/12/27/us/neal-peirce-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/def36693-f804-5c7f-a2b3-3406b428d00a,"[('persons', 'Segel, Joseph M (1931-2019)'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'QVC Inc'), ('organizations', 'Franklin Mint'), ('subject', 'Television'), ('subject', 'Shopping and Retail'), ('subject', 'Advertising and Marketing')]",2019-12-25T22:15:18+0000,https://www.nytimes.com/2019/12/25/business/joseph-segel-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/f0ced219-c2e2-5dae-a759-8e12d081d619,"[('subject', 'News and News Media'), ('subject', 'Football (College)'), ('organizations', 'ESPN'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Aschoff, Edward (1985-2019)')]",2019-12-25T22:53:45+0000,https://www.nytimes.com/2019/12/25/sports/edward-aschoff-espn-dead.html,article,Express,Sports,,News
nyt://article/08481b3a-0393-5be3-8687-d11cbae60b1a,"[('persons', 'Herman, Jerry'), ('subject', 'Music'), ('subject', 'Theater'), ('subject', 'Homosexuality and Bisexuality'), ('subject', 'Deaths (Obituaries)'), ('creative_works', 'Hello, Dolly! (Play)'), ('creative_works', 'La Cage aux Folles (Play)'), ('creative_works', 'Mame (Play)')]",2019-12-27T14:48:40+0000,https://www.nytimes.com/2019/12/27/theater/jerry-herman-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/e070427c-05ed-5390-a69c-054cbc1c6fa6,"[('persons', 'Willis, Allee'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('organizations', 'Earth, Wind & Fire (Music Group)'), ('creative_works', 'Friends (TV Program)'), ('creative_works', 'The Color Purple (Play)'), ('creative_works', ""I'll Be There for You (Song)""), ('creative_works', 'September (Song)')]",2019-12-25T15:03:37+0000,https://www.nytimes.com/2019/12/25/arts/music/allee-willis-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/f70a3c61-b96a-5737-91f2-315793fe979e,"[('persons', 'LYON, SUE'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('subject', 'Actors and Actresses'), ('creative_works', 'Lolita (Movie)'), ('persons', 'Kubrick, Stanley'), ('persons', 'Nabokov, Vladimir')]",2019-12-27T23:50:04+0000,https://www.nytimes.com/2019/12/27/movies/sue-lyon-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/f25c95a7-f3ee-5ee7-9bf5-c7d60be3b162,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Two Thousand Nineteen'), ('subject', 'Women and Girls')]",2019-12-26T21:06:07+0000,https://www.nytimes.com/2019/12/26/obituaries/in-a-year-of-notable-deaths-a-world-of-women-who-shattered-ceilings.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/67475f4d-6fe6-53f4-9455-1501e243a1f5,"[('persons', 'Sakheim, George (1923-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Nuremberg War Crimes Tribunal (1945-49)'), ('subject', 'Holocaust and the Nazi Era'), ('subject', 'Translation and Interpreters')]",2019-12-27T22:08:12+0000,https://www.nytimes.com/2019/12/27/world/europe/george-sakheim-dead.html,article,Obits,World,Europe,Obituary (Obit)
nyt://article/171ccebb-4efa-5823-9058-d81fe3f255b3,"[('persons', 'Meyer, Karl E'), ('subject', 'Deaths (Obituaries)'), ('subject', 'News and News Media'), ('subject', 'Writing and Writers'), ('organizations', 'Washington Post'), ('organizations', 'New York Times'), ('subject', 'Cold War Era')]",2019-12-23T19:06:09+0000,https://www.nytimes.com/2019/12/23/business/media/karl-meyer-dead.html,article,Obits,Business Day,Media,Obituary (Obit)
nyt://article/1289cb07-2c24-546b-904b-b8187cac6a4b,"[('persons', 'Felenstein, Diane Terman'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Women and Girls'), ('subject', 'Personal Finances'), ('creative_works', 'The Money Club (Book)'), ('subject', 'Books and Literature')]",2019-12-26T23:04:51+0000,https://www.nytimes.com/2019/12/26/business/diane-terman-felenstein-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/23aeec97-899c-507e-957e-7237d7b8e0b8,"[('persons', 'Lindsey, Johanna (1952-2019)'), ('subject', 'Books and Literature'), ('organizations', 'Simon & Schuster Inc'), ('organizations', 'Avon Books'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers')]",2019-12-22T21:14:45+0000,https://www.nytimes.com/2019/12/22/books/johanna-lindsey-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/d084abbb-ccf6-5385-8a5c-cb5acebabab9,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Classical Music'), ('persons', 'Baldwin, Dalton (1931-2019)'), ('persons', 'Norman, Jessye'), ('organizations', 'Westminster Choir College of Rider University'), ('persons', 'SOUZAY, GERARD')]",2019-12-24T22:47:28+0000,https://www.nytimes.com/2019/12/24/arts/music/dalton-baldwin-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/4bc422d2-6e3a-57a7-ae90-83a4e7e3ced5,"[('persons', 'Kassal, Bentley'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Legal Profession'), ('persons', 'Bruce, Lenny'), ('persons', 'Goetz, Bernhard H'), ('organizations', 'Skadden, Arps, Slate, Meagher & Flom LLP')]",2019-12-27T19:43:44+0000,https://www.nytimes.com/2019/12/27/nyregion/bentley-kassal-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/111adc25-f965-5193-bd3c-dd83fb4437a9,"[('persons', 'Simon, Abbey'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Classical Music')]",2019-12-21T22:23:51+0000,https://www.nytimes.com/2019/12/21/arts/music/abbey-simon-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/3449d1b0-7fac-5078-8150-e717b76fef52,"[('persons', 'SINGER, ARTHUR L JR'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Public Broadcasting'), ('subject', 'Television'), ('organizations', 'Corp for Public Broadcasting'), ('organizations', 'National Public Radio'), ('organizations', 'Carnegie Corp of NY')]",2019-12-28T00:00:58+0000,https://www.nytimes.com/2019/12/27/arts/television/arthur-singer-jr-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/c5120bf4-d044-5e28-b5a8-68215f6a585a,"[('persons', 'Fallek, Joseph (1926-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Police Brutality, Misconduct and Shootings'), ('subject', 'Legal Profession'), ('organizations', 'Police Department (NYC)'), ('organizations', 'Sergeants Benevolent Assn')]",2019-12-24T20:47:39+0000,https://www.nytimes.com/2019/12/24/nyregion/joseph-fallek-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/557b60cf-ecc6-56ef-80b9-efe750452990,"[('subject', 'Biological and Chemical Warfare'), ('subject', 'ANTHRAX'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Meselson, Matthew S'), ('glocations', 'Cambridge (Mass)'), ('persons', 'Guillemin, Jeanne')]",2019-12-22T18:03:41+0000,https://www.nytimes.com/2019/12/22/science/jeanne-guillemin-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/328038a9-b644-5516-bda2-77f8fb7e6dec,"[('persons', 'Wollen, Peter (1938-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('subject', 'Writing and Writers'), ('subject', 'Art')]",2019-12-26T23:36:03+0000,https://www.nytimes.com/2019/12/26/movies/peter-wollen-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/058c9377-288e-5603-8538-7941deab1a1e,"[('subject', 'LSD (Lysergic Acid Diethylamide)'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Ram Dass (1931- )'), ('persons', 'Leary, Timothy'), ('subject', 'Religion and Belief'), ('creative_works', 'Be Here Now (Book)')]",2019-12-23T09:17:03+0000,https://www.nytimes.com/2019/12/23/obituaries/baba-ram-dass-richard-alpert-dead.html,article,Obits,Obituaries,,Obituary (Obit)
nyt://article/11c93b1c-ef12-59a8-bfad-fd2bc9a56790,"[('persons', 'Fry, Hayden'), ('subject', 'Football (College)'), ('subject', 'Coaches and Managers'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'University of Iowa'), ('organizations', 'Southern Methodist University')]",2019-12-24T22:43:40+0000,https://www.nytimes.com/2019/12/24/sports/football/hayden-fry-dead.html,article,Obits,Sports,Pro Football,Obituary (Obit)
nyt://article/5ee77a85-fc9d-510c-b38c-c5734267592e,"[('persons', 'Spencer, Elizabeth (1921-2019)'), ('subject', 'Books and Literature'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Mississippi'), ('subject', 'Writing and Writers'), ('creative_works', 'The Light in the Piazza (Book)')]",2019-12-23T20:23:21+0000,https://www.nytimes.com/2019/12/23/arts/elizabeth-spencer-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/a886ce92-a860-5f1e-9512-9f728540ed1b,"[('persons', 'Figes, Kate'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Books and Literature'), ('subject', 'Women and Girls'), ('subject', ""Women's Rights""), ('subject', 'Families and Family Life'), ('subject', 'Pregnancy and Childbirth'), ('persons', 'Figes, Eva')]",2019-12-26T17:24:45+0000,https://www.nytimes.com/2019/12/26/books/kate-figes-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/3cff8b8f-5baf-5bc7-bd2b-a6cdf93ce763,"[('persons', 'Marrow, Michael Lawrence (Phase 2)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Graffiti'), ('subject', 'Art'), ('subject', 'Rap and Hip-Hop'), ('glocations', 'Bronx (NYC)')]",2019-12-20T19:38:06+0000,https://www.nytimes.com/2019/12/20/arts/phase-2-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/d93ec8a7-40f9-57f2-bad5-a3802d1c1abd,"[('persons', 'Ungaro, Emanuel'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Fashion and Apparel'), ('glocations', 'Paris (France)')]",2019-12-23T22:29:45+0000,https://www.nytimes.com/2019/12/23/fashion/emanuel-ungaro-dead.html,article,Obits,Fashion & Style,,Obituary (Obit)
nyt://article/a1d31033-d45d-5016-8583-2392c7308686,"[('subject', 'Models (Professional)'), ('subject', 'Fashion and Apparel'), ('subject', 'AMPUTATION'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Cax, Mama'), ('subject', 'Disabilities'), ('subject', 'Prostheses')]",2019-12-22T17:29:24+0000,https://www.nytimes.com/2019/12/22/fashion/Mama-cax-dead.html,article,Express,Fashion & Style,,News
nyt://article/89423175-3acb-53ef-98ed-173b8b586c7f,"[('persons', 'Elsaesser, Thomas'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('persons', 'Fassbinder, Rainer Werner'), ('subject', 'Colleges and Universities')]",2019-12-19T23:56:57+0000,https://www.nytimes.com/2019/12/19/movies/thomas-elsaesser-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/561a81c2-979a-5482-8804-3261fdf77ce0,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Computers and the Internet'), ('subject', 'Computer Chips'), ('organizations', 'Commodore International Ltd'), ('organizations', 'Apple Inc'), ('persons', 'Peddle, Chuck (1937-2019)'), ('organizations', 'MOS Technology')]",2019-12-24T19:52:47+0000,https://www.nytimes.com/2019/12/24/technology/chuck-peddle-dead.html,article,Obits,Technology,,Obituary (Obit)
nyt://article/680d2337-c967-57cb-b0b5-7c2122ea8c76,"[('persons', 'Just, Ward'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'Vietnam War'), ('organizations', 'Washington Post')]",2019-12-20T16:27:58+0000,https://www.nytimes.com/2019/12/20/books/ward-just-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/cb4d7c3b-ff5f-5e3b-a801-fbec76e861a1,"[('persons', 'Auger, Claudine (1941-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Movies'), ('subject', 'Actors and Actresses'), ('persons', 'Connery, Sean'), ('creative_works', 'Thunderball (Movie)'), ('glocations', 'France')]",2019-12-22T16:51:51+0000,https://www.nytimes.com/2019/12/22/movies/claudine-auger-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/95152584-58cb-5623-a663-3053777bf15e,"[('persons', 'Suess, Randy (1945-2019)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Computers and the Internet'), ('subject', 'Social Media')]",2019-12-20T23:40:09+0000,https://www.nytimes.com/2019/12/20/technology/randy-suess-dead.html,article,Obits,Technology,,Obituary (Obit)
nyt://article/d62d0076-dcca-5f9d-b66f-dc714bbd1911,"[('persons', 'Moir, Robert D'), ('subject', 'Deaths (Obituaries)'), ('subject', ""Alzheimer's Disease""), ('subject', 'Brain'), ('subject', 'Research'), ('organizations', 'Harvard University')]",2019-12-20T19:29:59+0000,https://www.nytimes.com/2019/12/20/science/robert-moir-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/f7b529b7-718f-51d9-9392-dbc144854696,"[('persons', 'Lazo, Rina (1923-2019)'), ('persons', 'Rivera, Diego'), ('subject', 'Art'), ('subject', 'Murals'), ('glocations', 'Mexico'), ('glocations', 'Guatemala'), ('subject', 'Deaths (Obituaries)')]",2019-12-18T21:42:12+0000,https://www.nytimes.com/2019/12/18/arts/rina-lazo-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/cbefa698-22dd-5136-9c22-46afdcc79592,"[('persons', 'Heinemann, Larry'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'National Book Awards'), ('subject', 'Vietnam War'), ('organizations', 'Texas A&M University'), ('creative_works', ""PACO'S STORY (BOOK)"")]",2019-12-17T23:53:37+0000,https://www.nytimes.com/2019/12/17/books/larry-heinemann-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/40c2ad36-26b7-58f9-beb0-28cc7d9b0a46,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Photography'), ('subject', 'Theater'), ('subject', 'Blacks'), ('subject', 'Black People'), ('subject', 'Race and Ethnicity'), ('subject', 'Actors and Actresses'), ('persons', 'Chambers, Christine (1980-2019)')]",2019-12-19T18:00:32+0000,https://www.nytimes.com/2019/12/19/arts/christine-chambers-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/b571a142-bda0-534a-8092-eae81ca160e5,"[('persons', 'Robbins, John B (1932-2019)'), ('subject', 'Vaccination and Immunization'), ('subject', 'Inventions and Patents'), ('subject', 'Children and Childhood'), ('organizations', 'Food and Drug Administration'), ('organizations', 'National Institutes of Health'), ('subject', 'Meningitis'), ('subject', 'Deaths (Obituaries)')]",2019-12-18T00:43:45+0000,https://www.nytimes.com/2019/12/17/health/john-b-robbins-dead.html,article,Obits,Health,,Obituary (Obit)
nyt://article/f731602b-6372-53d7-a4a7-60e4e919c303,"[('subject', 'Photography'), ('persons', 'Heyman, Ken'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Mead, Margaret'), ('organizations', 'Life (Magazine)')]",2019-12-17T16:45:52+0000,https://www.nytimes.com/2019/12/17/arts/ken-heyman-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/e211c0d8-9fbf-5843-93d1-75ce6ca03668,"[('persons', 'Johnson, Junior'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Automobile Racing'), ('organizations', 'National Assn of Stock Car Auto Racing')]",2019-12-21T00:39:54+0000,https://www.nytimes.com/2019/12/20/sports/junior-johnson-dead.html,article,Obits,Sports,,Obituary (Obit)
